年度,省份,学校,录取批次,文/理（选科要求）,专业,录取最低分,省内排名,本一线（本科线）,本二线
2021,北京,首都师范大学,本科批,历史必选,文化遗产,590,12247,400,本二
2021,北京,首都师范大学,本科批,历史必选,考古学,599,10508,400,本二
2021,北京,首都师范大学,本科批,历史必选,世界史（外语双学士学位项目）,612,8147,400,本二
2021,北京,首都师范大学,本科批,历史必选,历史学（教育部拔尖计划实验班）,625,6045,400,本二
2021,北京,首都师范大学,本科批,历史必选,历史学（基地班）,617,7361,400,本二
2021,北京,首都师范大学,本科批,历史必选,历史学（师范）（地理科学师范双学士学位项目）,609,8692,400,本二
2021,北京,首都师范大学,本科批,历史必选,历史学（师范）,590,12247,400,本二
2021,北京,首都师范大学,本科批,物理必选,信息管理与信息系统,590,12247,400,本二
2021,北京,首都师范大学,本科批,物理必选,大数据管理与应用,590,12247,400,本二
2021,北京,首都师范大学,本科批,物理必选,计算机科学与技术,594,11476,400,本二
2021,北京,首都师范大学,本科批,物理必选,电子信息工程,591,12047,400,本二
2021,北京,首都师范大学,本科批,物理必选,人工智能,591,12047,400,本二
2021,北京,首都师范大学,本科批,物理必选,遥感科学与技术,590,12247,400,本二
2021,北京,首都师范大学,本科批,物理必选,光电信息科学与工程,590,12247,400,本二
2021,北京,首都师范大学,本科批,物理必选,数学类（数理实验班）,597,10859,400,本二
2021,北京,首都师范大学,本科批,物理必选,数学与应用数学（教育部拔尖计划实验班）,622,6528,400,本二
2021,北京,首都师范大学,本科批,地理必选,地理科学（师范）（历史学师范双学士学位项目）,600,10348,400,本二
2021,北京,首都师范大学,本科批,地理必选,地理科学（师范）,588,12618,400,本二
2021,北京,首都师范大学,本科批,物/化/生(3选1),生物科学类,582,13798,400,本二
2021,北京,首都师范大学,本科批,物/化/生(3选1),生物科学类（实验班）,589,12440,400,本二
2021,北京,首都师范大学,本科批,物/化/生(3选1),生物科学（师范）,577,14769,400,本二
2021,北京,首都师范大学,本科批,物理必选,人工智能（师范）,577,14769,400,本二
2021,北京,首都师范大学,本科批,物理必选,物理学（师范）,581,13996,400,本二
2021,北京,首都师范大学,本科批,物理必选,数学与应用数学（师范）,587,12792,400,本二
2021,北京,首都师范大学,本科批,物理/化学(2选1),应用化学,575,15169,400,本二
2021,北京,首都师范大学,本科批,物理/化学(2选1),化学（师范）,575,15169,400,本二
2021,北京,首都师范大学,本科批,不限,心理学（潘菽实验班）,592,11858,400,本二
2021,北京,首都师范大学,本科批,不限,心理学（师范）,573,15594,400,本二
2021,北京,首都师范大学,本科批,不限,劳动与社会保障,571,15983,400,本二
2021,北京,首都师范大学,本科批,不限,公共事业管理,572,15775,400,本二
2021,北京,首都师范大学,本科批,不限,国际经济与贸易,577,14769,400,本二
2021,北京,首都师范大学,本科批,不限,日语（世界史双学士学位项目）,596,11071,400,本二
2021,北京,首都师范大学,本科批,不限,西班牙语（世界史双学士学位项目）,597,10859,400,本二
2021,北京,首都师范大学,本科批,不限,法语（世界史双学士学位项目）,602,9999,400,本二
2021,北京,首都师范大学,本科批,不限,俄语（世界史双学士学位项目）,592,11858,400,本二
2021,北京,首都师范大学,本科批,不限,英语（世界史双学士学位项目）,606,9197,400,本二
2021,北京,首都师范大学,本科批,不限,日语,577,14769,400,本二
2021,北京,首都师范大学,本科批,不限,西班牙语,571,15983,400,本二
2021,北京,首都师范大学,本科批,不限,法语,574,15389,400,本二
2021,北京,首都师范大学,本科批,不限,德语,571,15983,400,本二
2021,北京,首都师范大学,本科批,不限,德语（师范）,571,15983,400,本二
2021,北京,首都师范大学,本科批,不限,俄语,573,15594,400,本二
2021,北京,首都师范大学,本科批,不限,英语,577,14769,400,本二
2021,北京,首都师范大学,本科批,不限,英语（师范）,571,15983,400,本二
2021,北京,首都师范大学,本科批,不限,旅游管理,571,15983,400,本二
2021,北京,首都师范大学,本科批,不限,教育学,581,13996,400,本二
2021,北京,首都师范大学,本科批,不限,教育技术学,571,15983,400,本二
2021,北京,首都师范大学,本科批,不限,教育技术学（师范）,565,17224,400,本二
2021,北京,首都师范大学,本科批,不限,社会工作,581,13996,400,本二
2021,北京,首都师范大学,本科批,不限,法学,595,11275,400,本二
2021,北京,首都师范大学,本科批,不限,哲学（教育学双学士学位项目）,595,11275,400,本二
2021,北京,首都师范大学,本科批,不限,哲学,588,12618,400,本二
2021,北京,首都师范大学,本科批,不限,戏剧影视文学,579,14375,400,本二
2021,北京,首都师范大学,本科批,不限,文化产业管理,579,14375,400,本二
2021,北京,首都师范大学,本科批,不限,中国语言文学类,595,11275,400,本二
2021,北京,首都师范大学,本科批,不限,汉语言文学（教育部拔尖计划实验班）,627,5755,400,本二
2021,北京,首都师范大学,本科批,不限,汉语言文学（师范）,586,13007,400,本二
2021,北京,北京印刷学院,本科批,不限,网络与新媒体,517,27877,400,本二
2021,北京,北京印刷学院,本科批,不限,传播学,511,29229,400,本二
2021,北京,北京印刷学院,本科批,不限,广告学,510,29477,400,本二
2021,北京,北京印刷学院,本科批,不限,新闻学,511,29229,400,本二
2021,北京,北京印刷学院,本科批,不限,传播学（国际出版实验班）,519,27402,400,本二
2021,北京,北京印刷学院,本科批,不限,数字出版,509,29693,400,本二
2021,北京,北京印刷学院,本科批,不限,编辑出版学（韬奋实验班）,520,27176,400,本二
2021,北京,北京印刷学院,本科批,不限,编辑出版学,515,28349,400,本二
2021,北京,北京印刷学院,本科批,不限,工商管理类,508,29946,400,本二
2021,北京,北京印刷学院,本科批,化学必选,高分子材料与工程,505,30685,400,本二
2021,北京,北京印刷学院,本科批,物理必选,数字媒体技术,505,30685,400,本二
2021,北京,北京印刷学院,本科批,物理必选,计算机类,504,30903,400,本二
2021,北京,北京印刷学院,本科批,物理必选,机械类,501,31601,400,本二
2021,北京,北京印刷学院,本科批,物理必选,智能制造工程,502,31378,400,本二
2021,北京,北京印刷学院,本科批,物理必选,信息管理与信息系统,502,31378,400,本二
2021,北京,北京印刷学院,本科批,物理/化学(2选1),包装工程,497,32507,400,本二
2021,北京,北京印刷学院,本科批,物理/化学(2选1),印刷工程（毕昇卓越班）,510,29477,400,本二
2021,北京,北京印刷学院,本科批,物理/化学(2选1),印刷工程,500,31831,400,本二
2021,北京,华北电力大学保定校区,本科批,物理必选,计算机类（计算机）,622,6528,400,本二
2021,北京,华北电力大学保定校区,本科批,物理必选,电气工程及其自动化,626,5895,400,本二
2021,北京,华北电力大学保定校区,本科批,物理必选,经济学,613,7999,400,本二
2021,北京,华北电力大学保定校区,本科批,物理必选,应用物理学,610,8522,400,本二
2021,北京,华北电力大学保定校区,本科批,物理必选,数学类,611,8329,400,本二
2021,北京,华北电力大学保定校区,本科批,物理必选,工业工程,617,7361,400,本二
2021,北京,华北电力大学保定校区,本科批,物理必选,建筑环境与能源应用工程,614,7862,400,本二
2021,北京,华北电力大学保定校区,本科批,物理必选,氢能科学与工程,618,7202,400,本二
2021,北京,华北电力大学保定校区,本科批,物理必选,储能科学与工程,618,7202,400,本二
2021,北京,华北电力大学保定校区,本科批,物理必选,能源与动力工程,625,6045,400,本二
2021,北京,华北电力大学保定校区,本科批,物理必选,机械类,611,8329,400,本二
2021,北京,华北电力大学保定校区,本科批,物理必选,自动化类,621,6691,400,本二
2021,北京,华北电力大学保定校区,本科批,物理必选,测控技术与仪器,610,8522,400,本二
2021,北京,华北电力大学保定校区,本科批,物理必选,工商管理类,615,7700,400,本二
2021,北京,华北电力大学保定校区,本科批,物理必选,管理科学与工程类,616,7542,400,本二
2021,北京,华北电力大学保定校区,本科批,物理必选,电子信息类,625,6045,400,本二
2021,北京,华北电力大学保定校区,本科批,化学必选,环境科学与工程类,609,8692,400,本二
2021,北京,华北电力大学保定校区,本科批,不限,外国语言文学类,603,9765,400,本二
2021,北京,华北电力大学保定校区,本科批,不限,行政管理,607,9032,400,本二
2021,北京,华北电力大学保定校区,本科批,不限,社会工作,601,10168,400,本二
2021,北京,华北电力大学保定校区,本科批,不限,法学,605,9367,400,本二
2021,北京,北京语言大学,本科批,不限,人力资源管理,599,10508,400,本二
2021,北京,北京语言大学,本科批,不限,财务管理,593,11658,400,本二
2021,北京,北京语言大学,本科批,不限,会计学,603,9765,400,本二
2021,北京,北京语言大学,本科批,不限,网络与新媒体,596,11071,400,本二
2021,北京,北京语言大学,本科批,不限,新闻学（国际新闻传播）,596,11071,400,本二
2021,北京,北京语言大学,本科批,不限,翻译（汉英法）,597,10859,400,本二
2021,北京,北京语言大学,本科批,不限,翻译（英语）,607,9032,400,本二
2021,北京,北京语言大学,本科批,不限,翻译（本地化）,601,10168,400,本二
2021,北京,北京语言大学,本科批,不限,外国语言文学类,593,11658,400,本二
2021,北京,北京语言大学,本科批,不限,古典文献学,606,9197,400,本二
2021,北京,北京语言大学,本科批,不限,汉语国际教育,593,11658,400,本二
2021,北京,北京语言大学,本科批,不限,汉语言文学,607,9032,400,本二
2021,北京,北京语言大学,本科批,不限,国际事务与国际关系,598,10699,400,本二
2021,北京,北京语言大学,本科批,不限,国际政治,602,9999,400,本二
2021,北京,北京语言大学,本科批,不限,国际经济与贸易,603,9765,400,本二
2021,北京,北京语言大学,本科批,不限,金融学,593,11658,400,本二
2021,北京,北京语言大学,本科批,不限,经济学（经济金融统计与分析）,597,10859,400,本二
2021,北京,北京语言大学,本科批,物理必选,计算机类,591,12047,400,本二
2021,北京,北京语言大学,本科批,物/化/生(3选1),心理学,590,12247,400,本二
2021,北京,北京语言大学,本科批,物/化/生(3选1),语言学,591,12047,400,本二
